name, id, count, point, temperature, type
a63065b0-ae0e-4f8d-9909-914ff8cee4ea,1e477205-264e-4dbc-b8bc-0fe98ce868ef,58,2205.844720311897,862.2827386337217,TypeScript
f3eb8e18-1146-4795-bc65-a0d8fc8ae9b3,8c904cad-9dfc-4bf2-9ed5-4649fc11aa78,23,361.4405883868913,3837.721134048333,Python
271de234-7e9b-4514-8978-da22d1503271,3c102231-91fc-4b49-95c9-e122cc572d0b,50,4181.175002920081,2989.50747028075,Go
b4e2e44b-6d36-4286-a2fd-31d9017ac136,0ef62ad9-43cf-4c5e-a1f3-a34c71847d7f,3,1668.0348925036285,1493.7893111088867,Go
24dc8cb3-397b-4dfa-bcfc-24b286bd4efc,7349a3b4-76ed-45e9-b830-86b7ada3a2cd,3,5.495627980174828,2006.0982952864401,Ruby
2d1e842b-e5b7-4c69-9122-9b1f4ff42657,6099adbe-f4d9-4b0a-8c49-5a7724651f5d,49,360.16111537297604,26.999987584952713,C
ec731d07-4280-4e64-adef-e3ee5ad4cbba,8a09c891-bc58-40ef-be31-71bed17a46af,78,5995.293309587756,3713.703596510287,Java
0db9aedb-a768-492a-a714-1a0ae9be3f49,74ca7089-0ab8-4864-ac67-3d02e82a1516,23,2826.2309246262903,973.0335524396538,C
64b3de2a-09bb-42f0-ae24-3cd5d5ded1f6,753061c4-5aa3-46e7-8404-450692ffe62d,1,1555.653369168473,1439.6205848023528,TypeScript
9d3f27e1-ce77-4e4a-a4da-ebfdb8e4de70,51c0f55a-f5e3-4d9b-8588-82afd30846c1,81,7097.689985522124,100.76669339399785,C
91eb87db-5a6c-44df-9205-4ac591074ecf,2e008487-221e-4128-bb59-5517b1217345,9,3493.7491529001977,1651.7179063079798,C
7ffddc01-425c-4f8c-92d7-212bf7138d68,33b3a981-fee0-439c-aa9a-cbfdf1e59c7b,38,144.087741621398,2744.0896268233087,Python
c4a00898-d55b-4757-9a15-5f77df099912,d4800485-c24e-464b-b5f8-d69bf1d1e2f1,28,423.0021714426858,1056.2766303391197,C
82b728b3-53f4-4f34-a6ed-44154bd62e50,2f11c728-7819-457e-ba36-a4d8dfb0ecef,68,6463.303740457225,735.1367716141993,Ruby
8d37da7c-fdc4-413f-9ee6-23394f467be0,b282a3c6-0a2d-45c1-b417-e0334bd55c69,5,1240.8842174150143,568.3970820611336,Scala
752cc3ae-375b-40c0-9857-822baea76459,2aeaf05a-733b-4006-9ee6-79abaf3a89f1,50,48.44143453502874,3109.532169373003,Python
5abb61bc-2b1d-4194-9044-9b06c5f0f957,30649e88-b46e-4bd8-a814-8ea04926a1fb,22,1013.1532844934212,3520.074174535961,Go
0a3d6681-b1eb-4c36-9dc5-2c8fa96840b7,4b3326ee-9245-427f-9371-853005faedb6,3,187.75578927912852,1438.646737024132,Python
1d35ff50-9c5e-4505-89d0-198d20831201,d3a71372-1a21-44de-94d9-18950fb682bb,39,117.47007843887157,355.585219988738,JavaScript
bd3a20be-c78c-454a-83c9-f4d8249148c8,ada89764-42e5-43b5-a9bf-54a1d7a8d00d,77,1782.4347345208332,8224.605301224141,Rust
8275cb6d-c29f-4738-9fd0-c6d7abbb8d30,639d6f6a-5a6f-4aed-8b75-c1f3a5d4a6e4,96,2077.5745463034423,1180.290090702764,Python
3d2d6786-7b5f-4dbd-9bf9-615a1949cbf4,22035ed9-d8f9-4399-a533-3f4f1a52d6cd,71,871.6723230706705,2699.120532247817,C
3407edbe-742a-4d34-a1f5-3a80f0b27e45,7cd83b7d-a247-4ac0-b7bb-df28a8ce1df2,9,126.52222702852407,1727.2500830946124,C
898bf5d8-2607-4960-9255-ba0e6f3b6081,f6d90323-584a-4c69-952d-59f741f982af,75,5421.708029026687,2742.9892325427336,Rust
b25ebb08-68c5-4c10-829e-1b94306aefcc,3af0dc24-f818-4b72-af2c-ed34523656c7,42,265.39334847473515,1754.548759975682,Go
da8aab67-f708-48d9-b4fb-b6a9ca353156,985b64c1-6c5b-4695-bca9-1e1c20804395,44,786.3678988345057,62.41890761294902,Go
9eb91033-e97e-41dd-8ac2-957b2030bb86,ba773c91-00f5-41ae-85ff-c7646e353a4c,26,7101.680856867066,4797.665811993444,Java
9dfcb41f-9eef-4cdf-a279-75d3cda62a86,c0d1bb28-c9ca-4bb0-841a-0c3ca2196159,5,1768.1420213998233,22.43956817742141,JavaScript
b73b6057-64bd-44ec-8556-5a8e3930ce5b,e88a0f2e-fa58-468b-b733-fd12c64ee8f3,37,3128.3754067415903,4128.142280323213,JavaScript
587fdfb8-9bb0-40b4-b5ac-aed6dee13efa,3c487e28-32d1-4de2-81af-c519f7151daa,76,3569.359420959058,2847.8451372210743,Python
55624f47-2955-4a36-9d8e-ae1d94631cea,b599c8d8-f406-4d88-884a-d767704b14c2,97,269.2916467140166,900.3969075557538,Java
439b6f2f-38b3-4695-abac-8f969d646cb6,6b3ebd29-dccd-4966-9240-1fd62b40faeb,36,9270.398149416675,382.3501836106275,Rust
61b1cc91-d586-465c-974e-6b8d1d3bb123,3604a3c6-d6f7-4446-80e0-ca993d6f162d,22,4820.911941040784,7931.782439636203,JavaScript
8a5bd76f-0d2f-4b35-9c36-9a4f585faea4,9578821d-94b1-452e-b10d-8e401acc8a33,50,310.551405591629,4421.547808180359,Python
e5c1216b-6eb7-4781-89a3-ad97e1954e1a,61a0a7fb-4fbd-437e-8bac-d76b0b50bc01,69,52.399631219456325,1816.5713048866783,C
8e57a2c4-54d0-4810-8e35-d5699542ef1b,5176c84c-52ff-48db-a5ea-1c89ed0e17aa,54,5248.772467014337,319.01113364992705,Rust
342e6fd7-e8b2-4338-894a-29ae90662f4a,1d477733-2b26-4cbd-a5b8-58b776421e07,34,5042.283433392681,765.4247795528719,Scala
765d835e-33b7-474e-ba71-a9a6cdfbe2a8,89dfe283-58ad-4d5d-a63e-9922fea8debc,60,706.5912543274985,1065.4247904933695,Ruby
2f7a5e33-37f6-49e5-9bf9-a7cd4fbe6384,976046a8-7c78-4f11-9d8d-9636efe33d1e,36,980.7614924446829,2187.912098727484,TypeScript
54bda422-a74d-46c4-9d68-6b438ffac1eb,26325fed-8114-4575-9ab4-2a2b0f0d9490,20,3675.6531894555164,133.10591886365359,Python
17d8a63b-c8c1-4a97-9a02-75dc685c8b51,1df91e1b-4911-4a79-b258-8ec23db8b44d,12,128.7359735484721,1629.6944192747023,JavaScript
9bfec313-0806-4965-92ab-aa1c6a9565c0,fc426619-a1ce-4f31-9031-cb9569b5761c,87,1036.6542761767978,1078.3521208482043,JavaScript
863c3e0f-5767-4c7e-8791-943242f5d7a8,783ccab1-55c1-4a57-ade4-c0748e5ddd3f,27,6708.086663901398,828.0740624598865,JavaScript
5b65ab8c-b048-49bb-b484-612f9ffd239f,456bb3e7-8a5c-4b79-8c0e-7b818a4ce274,14,5768.73584691601,432.58083832343374,Java
0a79bf48-53f5-498f-80a6-4ee4b4d8c326,e9259711-1c4f-4966-b3c9-037b2f84b91c,18,1520.5383446030348,968.3492030718278,TypeScript
b47b43fb-b09e-465a-8aac-306fa4b5c360,533ce262-3737-4723-a020-20db2be0d1c2,95,4139.840958783107,8498.518820411582,Scala
28c71cf1-d914-47f1-a17f-374a8418cd31,d6cb0ca4-6af8-490e-a661-43b43408de06,52,1956.7038490337009,798.7718500440966,Go
f30989c5-fc4f-4b59-9bb0-b33dd1233371,14ae4881-0b52-4af9-8cdd-4e2177f36a57,86,98.97825442235,5195.541814414118,Go
999619ad-d3e9-4b7c-88d9-057bed8b8561,0a36e2c6-b29b-498c-9c19-fc34651cfaaf,63,20.28944181348108,2550.7023533652,TypeScript
c7d49824-da4f-4788-9b1b-7865ce5526ab,da8e039c-a61a-4b49-8069-f8a029e866c5,73,2894.185777840959,5239.1249396730655,Go
78033a91-dd13-4bf0-b99e-c639cab5363b,1f34aa36-d969-4b42-abce-8e21b3e3d757,66,562.5831906077831,435.0453025820633,Python
4987bd30-9a38-4960-8455-0bbdbd550222,1589a53b-085c-435c-ab27-0bae98329420,24,123.68456485704772,1996.238621331398,C
500df448-ad0a-40a4-b845-31567c49ea49,a923747c-d72d-46ea-b271-2061a2737a1b,20,1830.293720145402,2537.8529725787525,Scala
84da2088-0548-4cfb-bbe4-5dfeb631f551,2416e3bd-2034-48c4-97fd-9ced8915bc74,13,7582.075228127219,4751.131457360472,Java
61a86b5c-fbaf-402d-957a-e3f98973d859,121cbc34-38df-47ce-9ccc-99410af39f26,71,4745.878046803544,5523.810413787744,Ruby
e91643a7-2472-4b9e-8775-8744e0156d68,105bc87c-381e-4c41-b4db-34e22e780d53,45,4508.90118858873,3420.1391765621847,Ruby
79007bdb-a244-4fbe-ba6f-cd2258658486,be8b5223-f1fe-4ca1-a5de-7c90f655470e,45,63.52904834450524,2640.328429996901,Go
b1ef7170-ece2-4f47-adf8-c57714e8be69,c34c084b-a989-4278-99d9-81f0bec39665,97,311.84011951908514,2375.004057539417,Go
974b4e8c-3b61-4089-98d6-c124c395123d,e3a93778-bc01-4034-975d-8e826e973f29,67,7646.074155698985,720.9551876212776,Rust
f83d6a67-4930-4eb1-a98c-9ddf65ccf614,ac159ad4-e41b-46b4-b60f-65f526a3dc38,35,1393.5313183241135,1313.0145788254235,JavaScript
7289e2fc-9737-411d-b38d-87ee087e863c,b9969aa6-d581-435f-9e24-298f8059f42d,78,4009.5029180613815,527.4709452241676,Go
dbf92a8a-2173-43db-aa3f-8901b6e476b7,869c47aa-1d0a-403e-aea9-e0112b8bab63,2,5669.90019333151,4367.279433456958,JavaScript
88c8b13a-db10-4949-8932-348be8096145,38a7bf59-724d-4b35-a881-11fafac944dc,99,580.4536931990514,3035.0111212033516,Rust
0a1b2faf-1c66-4b84-93fc-7c294142e999,4961268c-8d77-4436-b529-e5b78b245e27,55,334.12259416037244,155.37791347972234,C
b06adbd2-a2fc-4a57-b648-ad04d8416f30,1f4d6d83-98b9-4f30-85d2-771ca43b66b5,76,627.8256223275445,3997.7655182762182,TypeScript
a23da392-e354-4f1a-aa8a-223da63cb99f,0dc4d073-cc7a-46b1-9fe7-875a950725c7,28,8048.395702511563,2645.798558624351,Java
82f670e1-0381-4892-b4e1-89e6c7cd1bb4,45cfd3cd-061e-4f14-ad09-e3d4cc950510,75,531.9948102911179,1791.914682460247,Rust
4f7f1364-7787-4c2b-80d6-160893af087f,39b14db0-41c1-49d2-9c8c-965160d2f1ab,7,2058.1037069339427,3272.1168917948166,Go
3f185c23-3af9-44d0-978d-1928158d72a2,d52bd5d0-fa80-43d2-b133-2203240d7d24,32,1801.9402404712896,2180.7757197934466,Java
229ff497-bdab-48f1-ad20-b236e3a34ec3,eb4bc171-8e40-4dae-8cd4-db7cc17f7829,56,2810.569062749313,7469.183909052959,Rust
aff606d1-97e8-4b68-bed4-5acee00671d1,878eb403-6c26-4149-81ff-518a9a1b4566,64,2899.5847522596,1999.046453659056,JavaScript
9dfd779b-e4a1-4155-8390-2d257c37ce2f,46c22e4f-5a3a-4897-ba7a-85a012b35f78,98,76.67964564697476,5222.542938543663,Scala
cfde93db-c062-4620-a2b3-8942a765dea8,d542263c-f3dc-497d-b486-03bbeda5cdbb,6,262.893557879394,6781.75093126172,Ruby
270acabf-a4da-4e63-9ff4-5c48e4b56205,331c4b01-dc35-49be-8c35-6951be9eb721,87,6247.096720245958,349.56914595234196,TypeScript
713aa3aa-2049-4aa3-8a1c-2c5b9c37fc97,b82bda0f-65d9-4983-b3aa-ea0e3b050fc0,45,641.2065393584099,1941.5409938907972,C
0964c456-6b06-473c-8e79-6f9d75cba8ee,a42a0a73-b738-4b2a-b57b-bb45f3e1f467,74,5386.166219194893,3216.143198747338,Python
a1cb734e-17c7-4a35-beb5-ebbb88b3cc17,c833ec82-441d-427b-832d-ee4cc7fd9e96,55,1627.9708498613877,7265.825294907567,TypeScript
6c0173fb-a472-4040-be84-904277c9892a,8cdd58b1-fae6-4cdf-ad30-530fe0f8568e,78,3745.558805952302,1126.9906974973921,Rust
a0cc7a7d-230f-4b1c-ab11-d5ed6bdf915b,e0116ce9-8baf-47d8-9daa-0ec2be444d68,33,492.74478690081406,7124.179428546727,Java
dd6785d7-48b5-4dbd-8185-f0c16104391c,9cba2c42-1829-424c-b9fd-4b9df0dc34d7,69,706.1108854915135,4661.238956981722,Ruby
fb67e34b-7a73-4b84-bebe-9d7d838ce761,67f1734e-b5fe-47d0-aa2b-f385b4ae41af,52,3772.073628924033,433.06136774258187,Java
8b167193-1c3f-44a8-9ca9-c61931df859d,f1d54b48-9a9b-4d03-9256-f1db5f3dd2b6,29,3261.7071320227456,1776.6015397082433,Python
d96ba436-736d-49c4-b84f-f25c90663cc5,4a363220-6067-44a4-b048-bfa9b442df4c,61,357.55465625520975,843.7778660725098,Java
8f8d91aa-c203-4478-838e-5202b3b615d3,96b1bbd3-c369-4774-9345-404777c9e861,15,4966.178973295948,102.24768145948941,C
6d314795-6d71-45b8-ae58-7b1fe88dacaf,4b550c3c-85e3-48a4-a6b3-0dbdb0a95dfb,16,3202.4066086472085,744.4828081821355,Scala
1cd97855-187c-493b-93d5-73730b4d4adf,7eb5c750-351f-4d5c-9633-62fe64f97ff7,61,6847.900106469928,1181.0063686429824,Ruby
7628db60-ff06-4989-971a-73010f40bb14,6e449952-3bca-4166-88a7-892f5a38c364,90,3491.2268533768365,166.52509753234452,JavaScript
aaa8cf3d-0a10-4fd5-8295-c802ebf1b127,adb49cd1-418b-4dee-94b9-4e5ca663c399,61,5703.160606032096,42.49306774423451,Go
7ac15f09-20cb-4dd0-b9d6-2a62cccb7410,b9015907-616d-49ab-bb3e-d2e4cd7647c7,22,1411.768252654532,177.16882452093355,TypeScript
b88421eb-b819-45d5-afcd-16c2f53f1958,780dfd6d-34f0-4300-892a-e63600a54008,75,1453.6368146980128,550.3676685145529,Go
eba2244b-3a12-4818-a32c-5b6a7864380a,20af6d97-8fff-4529-83ef-d09c3416b1ea,65,6459.89137656309,154.49101171972504,TypeScript
a0ed3696-dd5f-4621-a9ec-32e1b1d968f8,4ceee776-bd07-49fc-a3a9-1cac51321586,76,1168.7597806429771,1020.7264498898458,JavaScript
b27443b2-a693-4f22-ac02-9529099f233b,fff748aa-becb-4d84-a34c-215fee19baed,63,3922.6510190481517,42.41376892780792,Rust
da32daee-42b4-4c41-84f1-232642c4c255,93b4174d-2cc9-4629-a515-4a6434801be5,8,31.28957145769507,773.479476997048,JavaScript
080a8329-7170-412c-ba13-7e4144b391cd,3fa20be0-17b0-4c17-bf49-a0e6de280b5c,1,3977.250427702468,2164.84453452638,JavaScript
f6e588b2-84b6-4268-ac90-e6aada47e3ba,ee62b9ff-abd0-4349-a91a-4de7d1cd7512,33,165.8979082007925,692.6914584378882,Scala
1e2b964a-e419-4061-8b05-df923f2533da,5877d1ae-4c70-4e00-9378-c2052237258c,42,91.77851412779728,553.3060798834416,Go
ad566ca8-af3a-41a6-98c9-b88699a4d81e,a68e95b4-4a08-4149-a7b6-4b02246d6882,52,1372.9677958448963,4616.445543436006,Go
bccc2c50-d42a-401a-83fa-a70c84bd2772,badffbe3-e4b7-401c-8203-1d395d00d449,25,2933.3490832878306,2609.1689382598747,Rust
58c8c039-0453-4c43-bdb1-f5fe4e66aced,61b1cddf-ce87-4db6-bc2f-89ecb48e5810,54,200.006205888265,1648.0724084041947,Python
4a61058a-90a6-47ac-8b27-5b817dfcb8cc,f8c82dc6-2a97-4274-9ff0-dcc7d4aa40d9,97,2981.2278250324466,996.5993478706042,TypeScript
78427cfe-8f9e-4805-8ca3-6c62bf8bf3a1,3dfb657b-75e3-4a67-bc9c-af8c823e40df,8,1540.5968245549452,1789.4585806614762,TypeScript
37d99093-f34b-4142-a6e2-6ed88892eab6,4d9c7450-d0d2-4204-b879-af4104f57de9,47,5979.501225638937,1157.6004462288654,Rust
5e8cf050-9797-498f-9eb1-2f32ea77cddd,84297c4b-331e-4bdb-947e-0a74d537aa7b,46,1623.0613088720002,2426.552354922406,Go
c7954936-4bd7-4404-a3c9-7cd312a168b0,0c7fbc49-a6ae-4674-be20-b26b28d3c400,6,1165.8263695073633,3093.1394951516713,C
3d2bdd86-41dc-4041-9a82-c82769454cc7,e4e4448e-70de-40e6-9756-b169b1f7ccb0,31,455.9315545447442,746.1562213348103,Java
bee3589e-3a51-4e83-bb78-93572dba8d97,0c34ccd3-836d-4c6f-84fa-62a5b582aa64,1,1683.848222420189,1302.4556656354628,Java
f362660d-c100-4ee3-899e-710db368c146,cdfc98df-0264-442d-b507-1ce068d65019,37,5247.868580472257,2017.8317714144093,Ruby
b88385f6-ac5f-49ab-a03a-87d4dbefc73f,063f049e-2040-414f-87f4-9fc1be2979f1,78,316.99494287063044,1089.1763581564578,TypeScript
2450c86c-6502-41fd-870f-9ff08bd9e7a2,3546c662-3dfe-4bb9-a12d-848c04c5af25,17,15.652971807148893,616.7967768172633,JavaScript
e1833d71-cefb-43e7-8265-683883ed4e05,86277711-332a-4b98-84b8-47ec933b1e9b,14,6367.856010001343,829.5411170799479,JavaScript
6ab56891-fc41-4260-82c4-efa2ca7648d1,a63bdeac-5579-4f8f-9c30-54934f707597,38,799.9445176329198,8723.637568525879,C
321916a6-d2a1-4125-892f-f7aa3c43d673,91096a8f-68bf-47f6-93ab-71c8ca63b984,36,872.9480575182821,62.155729640709524,TypeScript
fb1982d3-522c-4063-99fe-6ff1a18bcfdc,0872ade5-61f6-4cb3-9690-57c6f25ea32b,49,2146.6078066040827,5736.554219324282,Rust
42108ef7-50ef-4c37-9053-880e85eebc83,67db4501-8f05-4f2f-8dd0-a58cd79df3eb,57,4831.78666293856,2709.0359146610253,Python
b8393820-1290-47f8-bc15-5efc4e2165f8,60834c59-ef16-4ece-9e33-aa5bbe86d585,39,8104.719293895953,1385.6133852075718,Java
fc1b0da7-6750-452d-8416-b767249a733a,76b57ccd-26cd-4ea5-9e3a-52cc67df239b,0,3510.1951055788554,3184.6242786814882,Rust
5318c151-4b20-4feb-94a9-76515e2c99cc,a90cd29f-a637-4b7b-a2eb-9b64f12beb06,46,2672.046946580326,6681.09630701181,Ruby
9d50f75d-caee-42b3-a083-a4c769660289,af10b081-3f3a-4e55-a613-a03a0a2b90b5,45,246.98945809183743,1615.4138427363123,Python
016d75bf-3468-47f9-9f4d-ea447c8c2503,12e3c892-c2ab-45ba-bed8-46cfae7aefae,92,6487.834593705333,7394.421650568338,TypeScript
7bcb2a00-bf0e-4d94-973b-1c5e12a2f884,98ac500d-ba91-4724-b43f-bc05dce03f41,1,993.6728603493555,2939.9412466451813,Ruby
a6a2c113-2569-45d3-83e8-a9086cd6785a,5b7a7264-9e6b-471b-b9e1-defdb084b3bd,54,383.8840355499698,21.417918140115106,TypeScript
e2a793d2-33c9-4344-b9eb-de52398eac54,d1d20b76-c83f-4eab-a3e9-2311139b8f07,21,2498.9090386401317,4777.3367443388015,Python
599dd8fc-cb92-479a-a4b4-78e78f1cc29b,1d7e21ab-4348-4841-b33b-f1f4fba26771,99,2368.6910673966627,979.7789848943985,TypeScript
f7cac171-0caa-4911-b283-3b9a10109481,27360588-ab32-4951-8c17-13b5004d9afe,14,6674.975131768282,4916.769948798329,JavaScript
cf1326b1-a639-48fb-accd-bfae4a944ce1,a459a49c-0b87-4c6b-bfb5-edcbe569c28a,57,868.9094259726966,2760.087217048161,Go
19ea8e68-ef69-4767-8bba-7e0c0c11a955,c6c13b9b-666c-40fa-acbe-14c4b7667592,31,2818.6845961477393,1961.532965860614,JavaScript
005f00fa-de9e-4692-bf3f-bec30f66d523,706d90a6-c282-45d7-bb7c-d94250790442,20,3498.1485647919444,521.6363301263316,TypeScript
8dfb7ffb-60dd-45cc-865b-d4e8daf7d9ed,3f74ca73-588c-492c-827e-238fba9921ec,79,5831.47256718111,5092.099522022969,Java
9d5b86f3-0bda-474d-b7b2-63bdcec18674,0e90711c-65f2-4b30-b6d0-72ad97d13f0d,20,2072.135274248933,245.25793698667655,TypeScript
0e833d98-9849-4468-a19a-f9b206be00bf,3806e730-4f58-4473-8c90-1ac891b47765,86,4385.47649036847,3600.8447548004297,TypeScript
78bd7aca-9055-469c-880e-3cde424ef5cf,c532c2da-db07-4836-9293-d83ab70ae35d,70,595.5046446909772,3849.943716087841,TypeScript
3ea0d29f-f845-47d5-ad36-b0175710bdf2,4922d18e-d590-459c-8208-8779e23a29bc,68,8512.755594939943,6847.04412438686,Python
26b4c8c4-f2b4-4d2d-acd2-de02ff487165,a7c319ee-cf47-486b-a2a9-4d1113f5060f,43,6749.151825393958,1022.5809816754324,Python
b0826741-4777-4262-8128-8bb71865a9bc,fb370ee7-2b7a-4c0c-aec2-86e70362f847,34,171.88554526662597,1129.4067721082815,JavaScript
02af9a5a-8e87-406d-959f-7b3ad5a4d32b,5b216dec-bc62-42c6-a77f-ef0746467ec3,2,2983.335305793826,996.7525558362346,Go
584c0913-0a61-4c71-89e5-79cc16ca975e,69834ddf-d052-4def-b288-429c74a76991,29,1023.2834163011615,819.1453946324589,C
f928e2f9-db2d-4add-9771-c8c1ded6a150,93dc6d41-635b-4ead-bf2f-357fa92c00be,9,3524.8321935351455,6195.279345971447,Scala
78b5ad4f-3f84-440d-b93c-d05322e66224,42614902-0635-4f57-9bb9-dfa20f7d9164,93,5800.20396726015,900.5404717281489,C
40866535-66db-4796-bee9-1071ce675077,58cb3c88-09d8-4734-a29d-456f23aac34e,95,2570.398090362457,264.11884932851274,TypeScript
001009b4-1538-4888-859a-45add1b42025,18da1bdd-4e72-4aba-aecd-35b1be4f547f,62,3735.448029314204,4537.367686094821,Go
ccac8a11-63e0-45b3-a9da-e23506a62066,05f7b361-80b2-4164-80b8-b690d92559d7,52,843.4020695478788,3097.3118217429987,TypeScript
162ccf11-d185-44ef-989b-6ce602b06d5c,7fe1f464-46f7-4e26-93d6-4a2a383407e2,32,53.10787050274819,3212.866188320517,Java
e7b529f9-e71c-4917-b98d-243f3b2dfa97,f95822a7-0ba5-4dad-8f85-d3dbfc6779e1,3,922.6768106379467,87.38735112374563,JavaScript
0c0ede1c-003e-4235-8e86-c8251f82e3fd,0cc25cc2-41d7-4474-bb01-347536855fe4,72,4745.41628628372,3851.5345951979975,TypeScript
8aa1b708-1342-44f2-a1b2-1bbb53d60ed8,f176d3a1-cc95-4303-abc3-38ba80d5f002,89,1702.682122037869,107.66168680442672,Ruby
1d1c7692-ec4e-4ad6-9ecc-0a8ddf9f9a52,94d8a1ce-c956-4413-8cc2-d2b7b56dacac,17,2176.205259278384,1910.555484157653,Go
b4e9424d-1813-45bb-90c8-ea0103f08800,2b1d5af2-94db-44de-b3c2-4f69669bdaf0,68,1282.1230241556952,1255.4602975951595,Ruby
1ab0977e-fa74-46bc-a88d-5b0626e53629,2e9f3a6f-f3e9-4ca3-847f-5969384daa7d,42,1136.8426701784672,117.53620412744556,Java
612e7c52-b3e6-4b3d-b5d1-fd5748d28b8e,714b2eb6-1a16-4318-8459-cdfa83a5e9bf,54,823.2322982040943,1047.583518578419,Rust
7ed93f41-25f0-42ac-b539-5a31fe11747c,8a1d0077-ee05-4a1c-a661-b4722e5139f8,99,394.7560072118522,2625.2585123583376,Go
0b7f09c2-a66c-4d4b-8d17-26d19b1acf7b,39b86641-b1ec-4f07-9dcc-3919713ecd20,9,8059.266909517343,5396.77066751051,Python
7a4652c2-dc02-47a8-9f79-be6d4e7abcbc,19d8a66e-7d43-4eb1-ae6a-59d96fc6530f,46,587.4433776309431,6105.41834607542,JavaScript
5f870416-812a-4f35-9d05-a034118b2470,8fd47854-960c-4d74-a5ce-09c1a32ba83c,46,4310.516532946825,220.936823153561,Java
